seed,fold,best_c,best_class_weight,best_threshold,n_features_selected,lasso_c_chosen,n_test_transcripts,test_true_positive,test_false_positive,test_false_negative,test_true_negative,test_recall,val_recall,test_precision,val_precision,test_f1,val_f1,test_f2,val_f2,test_average_precision,val_average_precision
7,4,1.0,balanced,0.3,768,,10,133,172,6,411,0.9568345323741008,0.8952380952380953,0.4360655737704918,0.35074626865671643,0.5990990990990991,0.5040214477211796,0.7723577235772358,0.6831395348837209,0.7636493027406607,0.6592472095757897
7,5,0.25,balanced,0.35,768,,10,166,204,9,351,0.9485714285714286,0.9357142857142857,0.4486486486486487,0.46619217081850534,0.6091743119266055,0.6223277909738717,0.7757009345794392,0.7788347205707491,0.7575619758686409,0.774101222566824
8,1,1.0,balanced,0.45,768,,10,93,96,39,494,0.7045454545454546,0.8461538461538461,0.49206349206349204,0.5714285714285714,0.5794392523364486,0.6821705426356589,0.6485355648535565,0.7719298245614035,0.7208376895087278,0.7922998456640703
8,2,1.0,balanced,0.3,768,,9,129,206,11,369,0.9214285714285714,0.952755905511811,0.3850746268656716,0.41156462585034015,0.5431578947368421,0.5748218527315915,0.7206703910614525,0.7543640897755611,0.7744623330880062,0.7252484055443746
8,3,0.5,balanced,0.25,768,,10,100,269,4,349,0.9615384615384616,0.9642857142857143,0.27100271002710025,0.38461538461538464,0.42283298097251587,0.5498981670061099,0.6369426751592356,0.7409440175631175,0.6267936314409215,0.7389761982623446
8,4,2.0,balanced,0.25,768,,10,155,181,7,379,0.9567901234567902,0.9,0.46130952380952384,0.38028169014084506,0.6224899598393574,0.5346534653465347,0.7876016260162602,0.7068062827225131,0.8224902325355431,0.6803774279614047
8,5,1.5,balanced,0.3,768,,10,164,173,9,384,0.9479768786127167,0.9108910891089109,0.486646884272997,0.4972972972972973,0.6431372549019608,0.6433566433566433,0.7968901846452867,0.7809847198641766,0.7995941801126597,0.7467872593040883
9,1,2.0,balanced,0.4,768,,10,121,140,31,430,0.7960526315789473,0.8899082568807339,0.46360153256704983,0.532967032967033,0.585956416464891,0.6666666666666666,0.6962025316455697,0.7847896440129449,0.751369305574863,0.7615609608370187
9,2,2.0,balanced,0.3,768,,9,109,156,15,435,0.8790322580645161,0.9135802469135802,0.41132075471698115,0.5362318840579711,0.5604113110539846,0.6757990867579908,0.7161629434954008,0.8008658008658008,0.7585576537951979,0.7272326487822784
9,3,2.0,balanced,0.4,768,,10,72,109,17,524,0.8089887640449438,0.8898305084745762,0.39779005524861877,0.5097087378640777,0.5333333333333333,0.6481481481481481,0.6703910614525139,0.7743362831858407,0.5815969926677889,0.8270670557067672
9,4,2.0,balanced,0.35,768,,10,169,167,8,378,0.9548022598870056,0.9113924050632911,0.5029761904761905,0.4,0.6588693957115009,0.555984555984556,0.8093869731800766,0.7258064516129032,0.8300101191817807,0.7722273208708513
9,5,1.5,balanced,0.45,768,,10,151,127,18,434,0.893491124260355,0.9230769230769231,0.5431654676258992,0.5042016806722689,0.6756152125279642,0.6521739130434783,0.7914046121593291,0.7915567282321899,0.7660810396867102,0.7837897383227478
10,1,1.5,balanced,0.35,768,,10,118,123,22,459,0.8428571428571429,0.9154929577464789,0.4896265560165975,0.4140127388535032,0.6194225721784777,0.5701754385964912,0.7365792759051186,0.7369614512471655,0.7429226587092563,0.6092450743473891
10,2,2.0,balanced,0.35,768,,9,122,166,18,409,0.8714285714285714,0.9385964912280702,0.4236111111111111,0.4930875576036866,0.5700934579439252,0.6465256797583081,0.7193396226415094,0.7949479940564635,0.7866017513372876,0.7430015034296064
10,3,2.0,balanced,0.4,768,,10,87,120,21,494,0.8055555555555556,0.8852459016393442,0.42028985507246375,0.4778761061946903,0.5523809523809524,0.6206896551724138,0.6807511737089202,0.7563025210084033,0.6602906318529564,0.6133545637508276
10,4,0.5,balanced,0.4,768,,10,141,129,13,439,0.9155844155844156,0.90625,0.5222222222222223,0.41134751773049644,0.6650943396226415,0.5658536585365853,0.7957110609480813,0.7304785894206549,0.8237665637715915,0.6454364111031702
10,5,1.5,balanced,0.3,768,,10,158,167,11,394,0.9349112426035503,0.9310344827586207,0.48615384615384616,0.5346534653465347,0.6396761133603239,0.6792452830188679,0.7892107892107892,0.8108108108108109,0.7648534980890511,0.7001969141798204
